INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
2NDFL,advanced,,24588,0,0,1,0.8838933692,24.588689273,2.704109589,1,1,4.5039898196,91310
2NDFL,elementary,,15051,0,0,0,1.9253584229,24.054644809,1.3398383113,1,1,4.0191256831,91319
OTHER,advanced,Corporate,41889,0,1,,,23.235616438,2.5534246575,,,3.2191780822,91338
2NDFL,advanced,,30844,0,0,,,24.59594281,5.2452578786,,,3.849726776,91346
2NDFL,elementary,,71885,0,0,0,-0.113194444,24.271232877,0.7506849315,2,2,4.2273972603,91347
OTHER,advanced,Corporate,23565,0,1,,,23.38630137,1.7123287671,,,2.8904109589,91358
2NDFL,elementary,,30559,0,0,,,23.652054795,0.6376674901,,,3.0273972603,91362
2NDFL,high,,31086,0,0,,,23.098360656,1.1039149637,,,2.9998053747,91382
OTHER,elementary,Corporate,24412,0,1,0,4.3467069892,24.574601392,1.5698630137,2,2,4.5172243431,91383
2NDFL,elementary,,16516,0,0,0,1361.8623656,24.350684932,3.2410958904,1,1,3.4602739726,91384
OTHER,advanced,Corporate,31082,0,1,1,2.0827060932,23.635616438,2.1753424658,0,0,3.5150684932,91403
OTHER,elementary,,22011,0,0,1,0.7927867384,24.161202186,0.3636200314,0,0,4.1420765027,91406
2NDFL,beginner,,18869,0,0,,,23.7180777,1.1454749607,,,3.6358859196,91407
OTHER,elementary,Corporate,24317,0,1,,,23.364383562,2.597260274,,,3.2931506849,91410
OTHER,high,Corporate,76782,0,1,1,0.9265232975,24.503510742,2.8048806048,0,0,4.424058687,91416
OTHER,advanced,,31510,0,0,,,23.452054795,3.4301369863,,,3.3917808219,91424
2NDFL,high,,17984,0,0,,,23.257534247,2.0493150685,,,3.1643835616,91429
OTHER,elementary,Corporate,46310,0,0,2,0.4941532258,24.840369788,0.4136986301,1,1,4.5917359084,91432
OTHER,elementary,Corporate,27645,0,1,1,0.9218413978,24.633999551,1.2712328767,0,0,4.4154203159,91465
OTHER,elementary,Corporate,17564,0,1,1,1.1784498208,24.142076503,0.2240437158,0,0,4.0956284153,91492
2NDFL,elementary,,16986,0,0,1,1.2137992832,24.558709484,1.5561643836,1,2,4.3808219178,91496
2NDFL,high,,24431,0,0,,,23.317808219,2.6630136986,,,2.8136986301,91499
2NDFL,elementary,,18554,0,0,,,24.730765776,0.5668313497,,,3.7780821918,91501
OTHER,advanced,Corporate,16502,0,1,0,,24.454794521,6.0054794521,0,0,4.3698630137,91539
OTHER,advanced,Corporate,30600,0,1,0,5.2737903226,24.610352571,4.3884347631,,,0.7884347631,91553
2NDFL,elementary,,44325,0,0,,,24.534246575,3.1068493151,,,4.4739726027,91569
2NDFL,elementary,,36659,0,0,,,23.312328767,2.3863013699,,,3.2739726027,91593
OTHER,elementary,Corporate,16999,0,0,1,-0.085371864,24.868246126,0.4520547945,0,0,4.5643835616,91603
2NDFL,high,,27964,0,0,0,,24.245901639,0.7380567408,,,4.2049180328,91618
2NDFL,elementary,,43360,0,0,1,0.6646057348,24.101369863,0.7520473089,1,1,4.0219178082,91646
OTHER,high,Corporate,23716,0,1,1,0.9172939068,24.230077102,0.3065798338,0,0,3.104109589,91664
OTHER,advanced,Corporate,9405,0,1,,,24.675941313,0.174863388,,,3.9098360656,91669
OTHER,elementary,Corporate,46991,0,1,0,11.375425627,24.829201288,1.1789280635,0,0,4.7581630362,91677
OTHER,advanced,,35800,0,0,0,,24.634007036,2.8630136986,1,1,4.5848267086,91678
OTHER,elementary,Corporate,35193,0,1,,,24.071232877,0.6350250767,,,3.9835616438,91708
2NDFL,elementary,,,0,1,,,24.308743169,1.7233999551,,,1.619290366,91714
OTHER,elementary,,43000,0,0,1,3.1063620072,24.707777528,3.3808219178,0,0,4.5110562168,91718
2NDFL,elementary,,21915,0,0,,,23.739726027,2.0219178082,,,3.6547945205,91722
2NDFL,elementary,,20453,0,0,,,23.136986301,0.9546972079,,,2.9452054795,91822
OTHER,advanced,Corporate,11120,0,1,,,24.59080021,1.2209371959,,,4.4702522644,91859
2NDFL,advanced,,12980,0,0,,,24.489430347,0.6099782918,,,4.4127180178,91872
OTHER,elementary,Corporate,31237,0,1,1,0.5065860215,23.810958904,1.2712328767,0,0,3.7260273973,91891
2NDFL,elementary,,16134,0,0,,,23.035616438,0.9028969234,,,2.4301369863,91928
2NDFL,advanced,,38145,0,0,1,0.8860439068,24.240437158,0.759645183,0,0,3.956284153,91932
OTHER,high,,29000,0,0,0,,24.073770492,0.2404371585,0,0,3.7240437158,91935
OTHER,elementary,,30450,0,0,2,0.9230510753,24.606557377,1.8167078374,0,0,4.4918032787,91949
OTHER,elementary,Corporate,20320,0,1,,,23.322164833,0.656411408,,,3.2235346957,91963
2NDFL,advanced,,22197,0,0,0,8.305577957,23.021917808,2.8821917808,0,0,2.9342465753,91966
OTHER,high,Corporate,16482,0,1,0,2.5396729391,24.204918033,1.0755894902,0,0,4.1885245902,91969
OTHER,elementary,Corporate,44000,0,0,0,,23.99726776,1.7170372034,0,2,3.4672131148,91986
2NDFL,elementary,,16148,0,0,,,24.509589041,0.3808219178,,,4.1917808219,91999
2NDFL,beginner,,27562,0,0,,,24.790560671,1.9917808219,,,4.6594131297,92003
OTHER,high,Corporate,27845,0,1,1,0.8271729391,24.262295082,3.5403099034,0,0,3.9945355191,92008
OTHER,elementary,Corporate,45560,0,1,,,23.931693989,2.2564039224,,,2.3440751553,92010
OTHER,elementary,,43000,0,0,1,0.8914650538,23.257534247,1.5424657534,0,0,3.1945205479,92018
OTHER,high,Corporate,22443,0,1,1,0.3715053763,24.733498016,0.6269406393,1,1,4.6515308032,92025
OTHER,advanced,,18000,0,0,,,23.06189086,0.7440826409,,,0.8016168875,92064
OTHER,advanced,Corporate,22237,0,1,0,0.8242831541,24.460273973,0.7965416573,1,1,4.3835616438,92067
OTHER,advanced,Corporate,45754,0,1,,,24.385373157,0.9263567632,,,4.3717119545,92078
OTHER,elementary,Corporate,31800,0,0,2,0.4094758065,24,0.3661202186,1,1,3.9590163934,92079
OTHER,elementary,Corporate,42000,0,1,,,23.97260274,0.599416124,,,3.8904109589,92081
2NDFL,high,,20562,0,0,,,24.407103825,1.8450707388,,,4.3524590164,92085
2NDFL,advanced,,34568,0,0,1,1.9152553763,24.040983607,2.4360281458,0,0,3.912568306,92094
2NDFL,advanced,,20605,0,0,0,1352.053181,23.310487312,5.6721311475,0,0,2.7707612845,92111
OTHER,elementary,Corporate,10380,0,1,1,9.3390905018,23.767123288,3.7315068493,1,1,3.6547945205,92178
OTHER,elementary,Corporate,30637,0,1,,,23.657534247,0.7856126956,,,3.6410958904,92185
OTHER,elementary,Corporate,23329,0,1,0,2.3454301075,23.573770492,1.3356613519,1,1,3.5191256831,92192
OTHER,elementary,Corporate,17993,0,1,,,23.62295082,0.5195673329,,,3.5737704918,92199
2NDFL,elementary,,14598,0,0,1,0.6965949821,23.673972603,0.8263941912,1,1,1.5068493151,92205
2NDFL,elementary,,30450,0,0,,,24.282191781,4.6602739726,,,1.2349427352,92213
2NDFL,elementary,,16038,0,0,,,24.375342466,2.3917808219,,,4.1561643836,92236
OTHER,high,,55000,0,0,,,23.194520548,0.4984205405,,,3.1342465753,92255
OTHER,advanced,Corporate,15161,0,1,,,24.43715847,0.587431694,,,3.5241859421,92259
2NDFL,advanced,,24984,0,0,0,16.530286738,24.270491803,2.4882476233,1,1,3.5594805,92261
2NDFL,advanced,,18096,0,0,0,,24.735661352,1.2083389475,0,0,4.2684482371,92267
2NDFL,elementary,,13050,0,0,,,23.249315068,1.1429148888,,,3.0794520548,92321
2NDFL,elementary,,12992,0,0,1,1.1432571685,24.861494124,0.6401826484,1,1,4.8068493151,92329
OTHER,beginner,Corporate,33253,0,1,,,24.174863388,0.2540983607,,,4.106557377,92352
2NDFL,elementary,,60498,0,0,1,0.4056451613,24.677595628,1.6966314844,0,0,4.606557377,92353
OTHER,elementary,Corporate,47459,0,1,3,0.7323252688,23.687671233,0.5171345161,1,1,0.7521071937,92358
OTHER,elementary,Corporate,47459,0,1,3,0.7323252688,23.687671233,0.5171345161,1,1,0.7521071937,92359
OTHER,elementary,Corporate,47459,0,1,3,0.7323252688,23.687671233,0.5171345161,1,1,0.7521071937,92360
2NDFL,elementary,,24528,0,0,,,23.978082192,1.3479452055,,,3.8767123288,92361
2NDFL,advanced,,89201,0,0,,,23.035399356,1.7614267535,,,2.9888240138,92371
2NDFL,advanced,Corporate,19072,0,1,,,23.482191781,2.5890410959,,,3.298630137,92380
OTHER,high,Corporate,14198,0,1,0,,23.734972678,1.5033385732,1,2,3.587431694,92381
2NDFL,advanced,,25249,0,0,0,-0.269982079,23.312328767,3.2657534247,4,5,3.1698630137,92398
2NDFL,advanced,,18295,0,0,3,0.4644937276,24.989909424,6.8931506849,1,1,4.8888165282,92403
2NDFL,advanced,,18295,0,0,3,0.4644937276,24.989909424,6.8931506849,1,1,4.8888165282,92404
2NDFL,advanced,,18295,0,0,3,0.4644937276,24.989909424,6.8931506849,1,1,4.8888165282,92405
2NDFL,beginner,,24649,0,0,1,0.3339829749,23.991780822,0.7849913916,0,0,3.9205479452,92429
2NDFL,beginner,,24649,0,0,1,0.3339829749,23.991780822,0.7849913916,0,0,3.9205479452,92430
2NDFL,elementary,,14508,0,0,,,23.983561644,2.8082191781,,,3.7945205479,92442
2NDFL,advanced,,34750,0,0,2,0.7907930108,24.377094094,3.0318886144,0,0,3.2538064226,92456
2NDFL,elementary,,42217,0,0,0,21.561827957,24.054794521,0.6844000299,1,1,4.0082191781,92462
OTHER,elementary,Corporate,15069,0,1,,,24.993143199,1.0751104125,,,4.9330339097,92474
OTHER,advanced,Corporate,21050,0,1,1,1.109453405,24.896294633,0.4371584699,0,0,4.8634179205,92475
2NDFL,advanced,,18157,0,0,,,24.325421064,4.0191780822,,,4.1833445617,92484
2NDFL,elementary,,26100,0,0,1,-0.467540323,23.969863014,3.8301369863,3,3,3.1616438356,92510
OTHER,elementary,Corporate,17797,0,1,2,-1.021258961,23.509589041,0.498630137,1,1,3.4657534247,92516
2NDFL,elementary,,,0,1,0,0.3678315412,24.672640168,1.4397634553,0,0,4.3661202186,92525
2NDFL,high,,11936,0,0,0,,23.48808294,0.4344262295,0,0,3.2963021184,92539
OTHER,elementary,Corporate,21465,0,1,,,23.959016393,1.5651171495,,,3.5623774235,92548
OTHER,elementary,Corporate,21010,0,1,,,24.464480874,0.3661202186,,,3.7759562842,92550
OTHER,elementary,Corporate,47793,0,1,2,0.304905914,24.341530055,1.2315442773,0,0,4.2540983607,92552
OTHER,advanced,,30000,0,0,1,0.3428539427,24.237704918,1.0336177858,1,2,4.0956284153,92556
OTHER,high,,25000,0,0,,,24.065753425,0.2876712329,,,0.0465753425,92564
2NDFL,advanced,,20297,0,0,,,24.554644809,1.0692342241,,,4.1475409836,92584
2NDFL,elementary,,35852,0,0,,,23.956164384,0.6684931507,,,3.9123287671,92608
2NDFL,elementary,,26202,0,0,,,23.690410959,5.5739651171,,,3.504109589,92628
2NDFL,elementary,,22248,0,0,,,24.371584699,1.8687551463,,,4.3032786885,92637
2NDFL,advanced,,25434,0,0,0,,23.953424658,2.9342465753,,,3.8739726027,92667
2NDFL,advanced,,28242,0,0,,,24.582805599,1.3369863014,,,3.8931506849,92687
2NDFL,high,,,0,1,1,0.6690860215,21.688247623,0.5,0,0,1.1074257055,92728
2NDFL,elementary,,28292,0,0,1,1.1078853047,24.390710383,4.4726775956,0,1,4.1256830601,92730
OTHER,elementary,Corporate,33547,0,1,,,24.183060109,0.5109289617,,,4.0655737705,92739
2NDFL,elementary,,43283,0,0,0,,24.620585373,1.0918182499,0,0,4.5192155101,92745
2NDFL,advanced,,48633,0,0,0,4.6255600358,23.369960326,1.2494123812,1,1,3.328864436,92788
OTHER,advanced,Corporate,17923,0,1,,,23.8,0.6650872071,,,3.104109589,92790
2NDFL,elementary,,23728,0,0,,,24.826289393,6,,,4.7907702672,92802
OTHER,advanced,Corporate,17409,0,1,,,23.597260274,2.0493150685,,,2.797260274,92805
2NDFL,elementary,,36395,0,0,1,0.7601030466,23.939726027,1.9150684932,1,1,3.8438356164,92807
2NDFL,elementary,,28811,0,0,0,5.2102598566,24.380821918,2.6301369863,1,1,4.3260273973,92808
2NDFL,elementary,,,0,0,1,0.3103270609,23.104109589,0.382663373,0,0,2.9808219178,92813
OTHER,elementary,Corporate,23912,0,1,0,0.853046595,24.705157572,0.5464480874,0,0,4.6695411333,92843
2NDFL,advanced,,15734,0,0,2,0.7306451613,24.3120518,1.295890411,0,0,4.1589041096,92857
OTHER,advanced,Corporate,11418,0,1,,,24.251942511,0.4623250243,,,2.5260273973,92859
OTHER,high,Corporate,28283,0,1,,,23.421917808,1.0547945205,,,3.4,92868
2NDFL,advanced,,17499,0,0,0,5.0842293907,23.128767123,2.7424657534,1,1,3.0876712329,92875
2NDFL,elementary,,15866,0,0,,,23.590163934,0.6434089378,,,0.8762856501,92883
2NDFL,elementary,,31320,0,0,,,24.790770267,2.2136986301,,,4.7115352946,92892
2NDFL,beginner,,38292,0,0,,,24.858934052,0.4890710383,,,4.7740025451,92899
2NDFL,advanced,,40164,0,0,0,1.3088037634,23.00025451,4.9208024553,0,0,2.8112134142,92902
2NDFL,elementary,,,0,1,0,0.311671147,22.315165806,0.4644808743,1,1,2.235713751,92942
2NDFL,elementary,,45000,0,0,0,1.1798835125,24.793098286,3.6082191781,0,0,4.7712403623,92964
2NDFL,elementary,,32702,0,0,1,1.5668010753,24.543715847,1.9728572498,1,1,0.989295606,92977
OTHER,elementary,Corporate,22837,0,1,1,-0.784565412,24.539726027,0.4849315068,1,1,4.4410958904,92980
2NDFL,elementary,,26912,0,0,0,1.2466621864,23.22739726,0.702612471,1,1,0.002739726,92989
2NDFL,advanced,,29045,0,0,1,2.4715053763,24.019125683,3.2987274497,0,0,3.830234299,92992
OTHER,high,Corporate,29235,0,1,1,0.3392697133,24.658619657,1.3890410959,0,0,4.4837562692,93010
OTHER,advanced,Corporate,22000,0,1,1,0.6296370968,24.981712703,2.0091099633,0,0,4.4754098361,93011
OTHER,elementary,Corporate,49276,0,1,,,24.733400704,3.0109589041,,,4.5257504304,93020
2NDFL,elementary,,22204,0,0,,,24.068306011,0.817171944,,,3.6527883824,93021
2NDFL,elementary,,33604,0,0,0,2.7954973118,24.090410959,4.1917808219,2,2,4.0219178082,93022
OTHER,elementary,Corporate,40366,0,1,,,23.194520548,2.9095890411,,,3.1232876712,93049
OTHER,elementary,,46000,0,0,0,5.6996863799,24.75136612,1.5868777603,0,0,1.3923572124,93066
OTHER,elementary,,46000,0,0,0,5.6996863799,24.75136612,1.5868777603,0,0,1.3923572124,93067
2NDFL,elementary,,22881,0,0,1,0.9220430108,23.128767123,3.1698630137,1,1,3.0465753425,93070
OTHER,high,Corporate,32781,0,0,1,-0.786738351,24.652009881,0.5315068493,1,1,4.5616438356,93099
OTHER,elementary,Corporate,16459,0,1,,,23.124335654,0.4289617486,,,1.9928288046,93116
OTHER,advanced,Corporate,38224,0,1,,,23.926229508,0.5664870125,,,3.4016393443,93120
OTHER,advanced,,27000,0,0,,,23.901369863,15.271232877,,,3.0219178082,93145
2NDFL,elementary,,67745,0,0,0,1.8280689964,23.310157946,2.8772812336,0,0,3.2033086309,93170
2NDFL,elementary,,,0,0,,,24.454794521,1.7404970432,,,2.1698630137,93178
2NDFL,advanced,,26507,0,0,1,1.2120967742,24.50273224,0.7704918033,1,1,3.3839583801,93182
2NDFL,elementary,,17674,0,0,,,24.402739726,0.6219178082,,,4.3589041096,93192
OTHER,advanced,Corporate,15785,0,1,,,24.932128153,0.4621827981,,,4.8501609402,93207
2NDFL,elementary,,27826,0,0,,,24.117636051,1.4438356164,,,3.8794520548,93208
OTHER,elementary,Corporate,19269,0,1,1,0.3765008961,23.419178082,1.9068493151,0,0,3.295890411,93212
2NDFL,advanced,,27377,0,0,,,24.035519126,3.5464480874,,,3.9207650273,93225
2NDFL,elementary,,38938,0,0,,,24.771330189,3.3534246575,,,4.7166853806,93240
2NDFL,advanced,,44751,0,0,,,23.309589041,3.2082191781,,,0.4,93262
OTHER,elementary,,40020,0,0,0,1361.5665995,24.924762333,0.5422486713,1,2,4.9083688899,93288
OTHER,high,Corporate,16604,0,1,0,,23.519125683,3.8142076503,0,0,3.2513661202,93292
2NDFL,advanced,,21187,0,0,1,0.6018369176,24.191256831,0.4726775956,0,0,4.1557377049,93299
2NDFL,beginner,,29944,0,0,0,-0.621975806,23.62739726,0.7834269032,1,3,3.5643835616,93330
OTHER,elementary,Corporate,26683,0,1,,,23.91242608,0.2978142077,,,3.832974025,93343
2NDFL,elementary,,28060,0,0,,,23.36817127,1.6174863388,,,3.3133767498,93364
2NDFL,elementary,,42533,0,0,1,1.1820116487,24.970596602,5.2993637248,2,2,4.7815555057,93366
2NDFL,elementary,,19762,0,0,0,,24.060273973,0.7109589041,0,0,2.3342465753,93369
OTHER,advanced,Corporate,22671,0,1,,,24.867490082,0.9524215884,,,3.650273224,93376
OTHER,beginner,,27500,0,0,,,24.98002096,4.1917808219,,,4.8816603039,93384
2NDFL,advanced,,20561,0,0,1,1,24.12295082,6.4635826035,0,1,3.7046784939,93440
2NDFL,advanced,,20561,0,0,1,1,24.12295082,6.4635826035,0,1,3.7046784939,93441
OTHER,high,Corporate,30249,0,1,1,1.2754480287,23.100022457,0.9301594431,0,0,1.5959128677,93447
2NDFL,advanced,,19145,0,0,0,,24.99626469,3.6328767123,0,0,4.3424657534,93480
2NDFL,elementary,,44343,0,0,,,24.344696459,1.6164383562,,,4.2599970058,93488
2NDFL,elementary,,34936,0,0,,,24.06284153,1.6253836365,,,3.6034658283,93515
OTHER,elementary,Corporate,23782,0,1,1,0.3997759857,24.970252264,2.197260274,0,0,2.3643835616,93519
OTHER,elementary,Corporate,23782,0,1,1,0.3997759857,24.970252264,2.197260274,0,0,2.3643835616,93520
2NDFL,advanced,,41181,0,0,1,1.4319668459,24.147540984,1.0393966614,1,1,3.1243281683,93522
OTHER,elementary,Corporate,26153,0,1,,,24.853447114,0.9109813609,,,2.7602964294,93547
2NDFL,elementary,,30885,0,0,,,23.449315068,1.9424657534,,,1.6739726027,93567
2NDFL,elementary,,17774,0,0,,,23.216692866,0.5710382514,,,3.1235421813,93579
2NDFL,elementary,,,0,1,1,0.1428987455,24.601848941,0.3559473014,1,1,4.5690620555,93581
2NDFL,elementary,,41408,0,0,,,24.864548245,1.9589041096,,,4.5066247474,93618
2NDFL,elementary,,33648,0,0,,,24.959300846,0.674863388,,,1.2908076952,93648
OTHER,advanced,Corporate,30742,0,1,,,23.389041096,0.5885919605,,,3.3506849315,93654
2NDFL,elementary,,51156,0,0,,,24.797260274,0.5260273973,,,4.7205479452,93679
2NDFL,elementary,,43500,0,0,,,23.257534247,4.7397260274,,,3.202739726,93689
OTHER,advanced,,35000,0,0,,,24.623310128,1.6342690321,,,4.5685156075,93706
OTHER,elementary,Corporate,35992,0,1,,,23.682191781,0.5579609252,,,3.6191780822,93722
OTHER,elementary,Corporate,19857,0,1,1,0.6301299283,23.449315068,1.4876712329,0,0,3.4465753425,93738
OTHER,elementary,,40000,0,0,0,0.7206765233,24.383359533,1.8136986301,0,0,4.2794520548,93774
OTHER,advanced,Corporate,13032,0,1,0,37.889874552,24.912096714,0.6655213714,1,1,4.8518227412,93792
2NDFL,advanced,,17362,0,0,0,4.0867607527,23.614739127,5.1243281683,0,0,3.5517254286,93794
2NDFL,elementary,,31128,0,0,0,6,24.327868852,1.8610000749,0,0,2.0692192529,93820
2NDFL,advanced,,20459,0,0,,,23.476712329,2.4301369863,,,2.4739726027,93829
OTHER,elementary,Corporate,15064,0,1,0,6.8582437276,23.896174863,1.8212740475,1,1,3.8469945355,93863
OTHER,elementary,Corporate,10029,0,1,0,,24.254098361,0.2568306011,0,0,4.1885245902,93864
2NDFL,advanced,Corporate,18243,0,1,0,6.6053091398,24.735975747,1.168852459,1,2,4.7085784864,93901
OTHER,elementary,Corporate,43590,0,1,0,,24.944359608,0.8950445393,,,4.9306609776,93968
OTHER,elementary,Corporate,23884,0,1,,,24.431693989,6.1766973576,,,4.3633879781,93978
2NDFL,elementary,,24207,0,0,0,1.4326612903,24.073770492,0.4316939891,1,4,3.9890710383,93988
OTHER,elementary,Corporate,22488,0,1,,,23.915300546,0.5191256831,,,3.4092147616,94020
2NDFL,advanced,,25190,0,0,1,1.1826164875,24.503256232,0.9032562318,0,0,4.1584699454,94022
OTHER,elementary,Corporate,11945,0,1,0,,24.731417022,0.9478553784,,,4.6601841455,94029
OTHER,elementary,Corporate,9361,0,1,0,1.2803763441,23.179594281,0.974114829,0,0,3.1001422262,94038
OTHER,elementary,Corporate,19473,0,1,0,,24.983254735,0.2407889812,0,0,0.3366793922,94069
OTHER,elementary,Corporate,17214,0,1,0,0.6328853047,24.432173067,1.4869675874,0,0,4.3855977244,94102
2NDFL,elementary,,28057,0,0,1,0.8264336918,23.281420765,1.3229657909,2,2,2.3558425032,94114
OTHER,elementary,,30000,0,0,,,23.904371585,1.9792274871,,,2.6395014597,94116
2NDFL,elementary,,17979,0,0,,,24.467430197,0.9030466352,,,4.4071562243,94118
OTHER,elementary,Corporate,24171,0,1,0,0.7981854839,23.239179579,1.809042593,0,0,3.1980836889,94127
OTHER,elementary,Corporate,14775,0,1,0,,24.377371061,0.3390148963,0,0,4.2732614717,94131
OTHER,elementary,Corporate,52430,0,1,0,0.5066532258,23.68852459,5.1903510742,0,0,3.173912718,94132
OTHER,elementary,Corporate,52430,0,1,0,0.5066532258,23.68852459,5.1903510742,0,0,3.173912718,94133
OTHER,elementary,Corporate,23986,0,1,0,0.5613351254,24.139344262,0.3606557377,0,0,4.0245901639,94136
OTHER,elementary,Corporate,38024,0,1,,,24.202185792,4.2950819672,,,4.1256830601,94144
OTHER,elementary,,15000,0,0,,,23.609169848,0.5737704918,,,3.5434164234,94176
2NDFL,high,,15698,0,0,,,23.083322105,1.5025001871,,,3.0668837488,94179
2NDFL,beginner,,43695,0,0,1,1.5071908602,24.732637173,1.0833221049,1,1,4.5655737705,94199
OTHER,elementary,,46532,0,0,0,12.922155018,23.909836066,0.7356987798,1,1,3.5327868852,94249
2NDFL,elementary,,20846,0,0,,,24.43715847,2.5103600569,,,4.4289617486,94305
OTHER,high,Corporate,19761,0,1,1,0.3098342294,24.717052175,0.4184220376,0,0,4.5444494348,94306
OTHER,elementary,Corporate,22454,0,1,1,0.4425403226,23.795081967,2.0293809417,0,0,3.7049180328,94321
2NDFL,advanced,Corporate,,,1,1,1.4638888889,22.582236694,0.2650273224,0,0,2.4370312149,94330
OTHER,elementary,Corporate,16058,0,1,,,24.021857923,0.7555580508,,,3.9836065574,94331
OTHER,high,Corporate,18138,0,1,,,24.199618235,0.4160565911,,,1.6845497417,94333
OTHER,elementary,Corporate,20638,0,1,0,,24.131147541,0.8456022157,0,0,4.0573770492,94348
2NDFL,elementary,,28928,0,0,0,0.7630824373,23.969945355,2.8544052699,0,0,3.9316939891,94367
OTHER,elementary,Corporate,35635,0,1,,,23.270491803,0.5582902912,,,3.1500711131,94374
OTHER,elementary,Corporate,37007,0,1,,,23.945355191,0.633924695,,,0.8613219552,94405
OTHER,elementary,Corporate,14256,0,1,,,23.827868852,0.4316939891,,,3.806010929,94431
OTHER,advanced,Corporate,16133,0,1,,,24.881765102,0.1968335953,,,2.4516281159,94442
OTHER,elementary,,10000,0,0,1,0.9512992832,24.880492552,1.8695336477,0,0,0.0573770492,94451
2NDFL,elementary,,19575,0,0,1,0.9918010753,23.228609926,3.343678419,1,1,3.2149112958,94455
2NDFL,elementary,,39745,0,0,1,1.077531362,24.557377049,1.7431918557,0,0,4.4972677596,94462
OTHER,high,Corporate,23597,0,1,1,0.4703629032,23.290410959,1.7068493151,1,1,3.2328767123,94484
OTHER,elementary,Corporate,23389,0,1,,,23.366120219,0.8676921925,,,3.3469945355,94512
2NDFL,elementary,,12198,0,0,,,24.871846695,4.106557377,,,4.7923946403,94513
